日期,策略收益,累计策略,累计基准
2026-01-29,-0.009998086401063921,1.0850238102290504,1.2098409205005607
2026-01-30,-0.021324468242318484,1.0618862544456615,1.184041706213089
2026-02-02,0.0,1.0618862544456615,1.1979560564370335
2026-02-03,-0.008277877887535423,1.053096089700908,1.2078725903868528
2026-02-04,-0.006015387460044153,1.0467613086886998,1.2006067687533086
2026-02-05,-0.0,1.0467613086886998,1.1937115080333078
2026-02-06,0.01625033737324122,1.0637715331041466,1.2131097227651697
2026-02-09,0.0,1.0637715331041466,1.2144566724833057
2026-02-10,-0.0022177062756191246,1.0614124002993566,1.211763364299272
2026-02-11,0.0012218332122886366,1.0627092692219773,1.2132439370232075
2026-02-12,-0.012537646374315758,1.0493853962057647,1.198032713575028
2026-02-13,0.010114656114909693,1.0599995686203942,1.2101504024872514
2026-02-24,-0.006020506659098812,1.0536178341588733,1.217436121043937
2026-02-25,-0.0019028963916318808,1.0516129085840935,1.2151194662421603
2026-02-26,-0.0034329242419604,1.0480028011370568,1.2109480531696195
2026-02-27,0.003825780276590196,1.0520122295834582,1.2155808743474112
2026-03-02,-0.015389658924727434,1.0358221201855267,1.1968734992957826
2026-03-03,-0.0,1.0358221201855267,1.183179197730869
2026-03-04,0.00979167386817359,1.0459645525718235,1.194764502562657
2026-03-05,0.0,1.0459645525718235,1.1980412995857892
2026-03-06,-0.0,1.0459645525718235,1.1864774597809045
2026-03-09,0.012848375450559502,1.0594034978512428,1.2017217676477956
2026-03-10,0.0063617649194198655,1.0661431738593834,1.2093668390321206
2026-03-11,-0.0035999181123742563,1.0623051457374229,1.205013217443784
2026-03-12,-0.003929570950994221,1.0581307422956414,1.2002780325089528
2026-03-13,0.000518103976321127,1.0586789640406924,1.2008999013302866
2026-03-16,-0.007303750047816027,1.0509466375064584,1.1921288286185232
2026-03-17,0.004505331304397675,1.0556815002916677,1.197499763948973
2026-03-18,-0.01611763471408778,1.0386664114955464,1.1781989001834372
2026-03-19,-0.0035418526381852944,1.0349876081257965,1.1740258933005154
2026-03-20,-0.032629782335646285,1.0012161877525605,1.1357176839457068
2026-03-23,0.01283959647687416,1.0140713995894177,1.1502998407192198
2026-03-24,0.0,1.0140713995894177,1.1664289961202823
